mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.5528405479697308,1.0284547989198987,156.97122219017947,"[568683, 585651, 963144, 520556]",8
"(0, 10)",Metro,0.486567006609402,1.2119751879357559,14.07479173632198,"[568683, 585651, 963144, 520556]",10
"(0, 15)",Metro,0.07432118970638756,1.733204016557531,6.063473471882162,"[568683, 585651, 963144, 520556]",15
"(0, 20)",Metro,0.045777667330935745,1.733204016557531,6.063473471882162,"[568683, 585651, 963144, 520556]",20
