nu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
2.1,28.865308456095086,,,4.3200825452804565,0.40730094265171163,0.40408742515994794,28.683599592743477,,,3.6744372248649597,0.4034263780009347,0.39971374729543696,30.022998726270828,,,4.46145087480545,0.4133582865421193,0.41436056220498624,29.13284771017371,0.1144773020948624,0.03288347884468073,0.4090117360568597,0.01468938066344088,0.0007941481743419314,0.4058604524057788,0.014723006661405915,0.0012233696989023463,882.4604764338337,496.53498948124246,319.72137784294983
3.0,28.470943105927034,,,4.232308506965637,0.41683981105218243,0.41662683792551664,28.125025647074697,,,4.198458969593048,0.41320518184178257,0.4133614990682414,28.607467074894398,,,4.3289806842803955,0.420901413631827,0.4235339202716316,28.406173131776978,0.0630852186554913,0.005727920236697342,0.4161160277846445,0.014982969083844578,0.0014933930639530555,0.41713733665528313,0.015036123831709705,0.0012390912881140288,4948.233694235904,268.60514380520084,324.5129851857772
4.0,27.82738406400284,,,4.278552532196045,0.41332051589639107,0.4166762673128819,27.731446862856995,,,4.204782605171204,0.4110705381694711,0.4114456441277708,27.92967041203044,,,4.330025613307953,0.4152329773813994,0.41996771214132317,27.81532725062696,0.04780235940876898,0.0029296830900122023,0.4134580021250094,0.014400791977814196,0.0015056844936747525,0.41416894446511754,0.014445828304409533,0.0016481826820379205,9477.996096534296,265.0337516415951,242.52355064577202
5.0,27.17197296586191,,,4.129125118255615,0.41504453805810787,0.4164793858540271,27.019452258825908,,,4.090557217597961,0.4106812805885116,0.4077779961167057,27.65654113453534,,,4.360101222991943,0.41561894312446834,0.42649682307059944,27.311379651487755,0.04256863099732675,0.002912033861379049,0.41383292235847957,0.014670595080369437,0.0017828716268197954,0.4176749310089452,0.014627012718478617,0.0019469013666276304,9364.180610034791,223.8873070127419,207.02020410444072
30.0,12.364740157608734,,,6.088588237762451,0.4018019326984923,0.3986991502147741,10.841204202976664,,,5.888149082660675,0.3959016438648091,0.38837174665712265,12.646377427700001,,,6.412945091724396,0.4024387809434876,0.40077462491112154,11.871527021652549,0.03161650815838505,0.0012912877960193022,0.398433394854198,0.015042243493218308,0.0010184915077636532,0.3955611678885458,0.014960327618550104,0.0010835885152971094,9169.071797931854,376.43038595658845,351.2411168049697
