nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.846957755587037,1.0159922113981485,1503.3737345783313,12.108420372009277
2,DEMetro,0.18087359148520626,1.0093030392168083,2705.2200029732003,11.342974185943604
5,DEMetro,0.2857671306879989,1.006091557087272,2605.3087131182597,11.129298210144043
10,DEMetro,0.06582304151423951,1.0118208667299464,2067.5556026186887,11.136477947235107
