mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
"(0, 10)",4.314332968574886,1.4070086066422858,1.0445105352855335,0.07421453527444391,531.8570832968243,351.4843317431963
"(0, 15)",5.441551555928754,3.4561244194355067,1.0994209587774313,0.14290033566844013,349.46200739510255,559.8489729620671
"(0, 20)",5.296781187647672,5.458875506149816,1.1064895567996487,0.1511175933215006,380.5911421177403,417.9810451803405
"(0, 8)",1.7453456026734624,1.8209207661540727,1.0473100218725895,0.012718294286117014,133.87944563035418,59.63922808775813
