mu,sampler,wasserstein_distance,r_hat,ess,runtime
"(-10, 10)",HMC,0.007917993043679567,1.002394975884118,7189.264670796069,17.325799465179443
"(0, 0)",HMC,0.02015761548610635,1.0028274561047643,8051.76498840386,16.10489249229431
"(20, -20)",HMC,0.01682077005873635,1.002675929553721,7745.214674134494,17.033310174942017
"(50, -50)",HMC,0.00853640527444975,1.0020566843271164,8042.691796698259,17.106919050216675
