run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
4,"(0, 0, 0, 0, 0)",Metro,0.06469239482271369,0.036667966803344935,1.0121825906440012,235.43118045738754,2.467259407043457
