beta,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,2.450692187363384,0.02856176056113094,-0.026741280335864072,1.0273224078480117,342.6163059496353,1.3791285872459411,1.9617116130637167,0.006763703951153412,0.672979754684319,0.01548712546935017,136.82643017876435,0.10917928169813378,-0.026741280335864002,6.1611321840039945
1.0,7.609799895769389,0.02816852706595127,-0.008644165682013889,1.022538850205422,398.8421863594072,1.3060412645339965,6.664232241927241,0.008076876743777195,0.821267427258304,0.018707356027476606,152.68973612199255,0.09592629022209893,-0.00864416568201388,3.450607679107141
2.0,29.298843308960056,0.03549047849417736,-0.10155332184247157,1.0278349152686919,401.6688974610286,1.337078869342804,83.07851358483542,0.009640461492687975,0.43984707488857455,0.015392650510553338,201.4093136727946,0.08925617389348356,-0.10155332184247157,5.357942907736391
5.0,32.681694164373,0.039178179241760244,0.32701506782257533,1.0417452045745428,299.41418926898456,1.31718909740448,20.477274209045703,0.007172062938649494,0.6737175141416433,0.037343973660282206,204.16529576275528,0.052019927463253984,0.3270150678225752,8.658075120166178
