correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-1.2650216036423456,0.2265151167992908,-0.32662717356662696
0.3,0.4284688731464362,0.6748286787811737,0.11063018733762704
0.5,-1.927708353360079,0.07442779429134935,-0.4977321565939005
0.9,-1.799053761549532,0.09359606641258039,-0.46451368382754304
0.99,-3.4749620268845396,0.003715592272724785,-0.8972313372551327
