dimension_mv,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.028742970060596396,0.0182024639182694,,,1.5642896890640259,0.02309717335614713,0.013559595031851057,,,1.558367908000946,0.03530366421562974,0.022835979612280233,,,1.5714260935783386,0.030083714723972917,0.030032253804256632,0.005211140762119374,0.018819567412661012,0.01813268990440736,0.004261846448381923,0.00987517360696975,0.16116899484129402
5,0.02709983296325383,0.022433216920446662,,,1.805940866470337,0.0256846308792845,0.020985203279523953,,,1.7518894672393799,0.029740290607426768,0.023190819518534907,,,1.8210752606391907,0.02820307285549115,0.027988101295389724,0.004142222287533466,0.02235312774570172,0.02108047474553312,0.0017829842116290373,0.0518976397641451,0.7137769318808665
10,0.029381967229695896,0.02299924572114618,,,2.3467172384262085,0.028364498746455764,0.022421023202867183,,,2.272572159767151,0.032034806118118334,0.023667394354712025,,,2.3677192330360413,0.02972652054166945,0.02893229596465677,0.0025208363939011372,0.022975520477634914,0.022190214604591,0.0004893080766605106,0.31506391249119214,1.6049313520503612
15,0.029093753627847236,0.022920777301593996,,,2.644412636756897,0.02775104656563026,0.02260129219269684,,,2.6287134885787964,0.030090253077814405,0.023307555183885782,,,2.685842514038086,0.02930735876090584,0.028490803568022343,0.002049066256395337,0.022927926227040613,0.022519839031078435,0.0006432505857224681,0.3985011174406628,0.6344140293379361
30,0.028729476512112374,0.02254368631345377,,,2.8998762369155884,0.0280192560032917,0.022137726302803962,,,2.882258415222168,0.029688359018857077,0.02316730046214196,,,2.906869649887085,0.028883247356593037,0.02890786336660146,0.0016646448858883122,0.022609762201926103,0.022470140784302425,0.0007820225585099599,-0.01478754430875918,0.17853886196033558
