dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-9.128789378741093,5.004968697042897e-10,-1.666681288483356
5,-58.01054543077229,1.5058279895535878e-31,-10.591228101870742
10,-133.37362587888333,5.430165908683861e-42,-24.350581156706394
15,-142.97331650611176,7.25662235671732e-43,-26.103236857241036
30,-132.68848771300907,6.303403358547931e-42,-24.22549261388738
