dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-2.4760777175783213,0.019364448003160978,-0.4520678733511842
5,-18.286031225219475,1.8340266887450574e-17,-3.3385572630988456
10,-54.215393069517035,1.0528849465260575e-30,-9.898331249394577
15,-31.872408752297417,3.9920600494744e-24,-5.819079078552794
30,-14.92627334924786,3.8140366156635675e-15,-2.725152204290413
