dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.7643008794208308,0.4508624942615843,0.139541610793275
5,4.636467182395805,6.959924985187208e-05,0.8464992209768673
10,8.686059528879966,1.4558880531098548e-09,1.5858502466000843
15,11.902760950777997,1.1038036945812167e-12,2.1731368897775822
30,16.166039389939915,4.796337768503827e-16,2.951501479795715
