dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-8.49840821844907,2.3070696912130257e-09,-1.5515899613772823
5,-9.86305996264866,9.015474089700338e-11,-1.8007401425229106
10,-24.674838911727303,5.161927796772442e-21,-4.504988624919756
15,-27.01317555367842,4.154928284892583e-22,-4.931908533532258
30,-36.722938171989455,7.226378415915503e-26,-6.704660538222051
