dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,2.8207734956691453,0.013611974083924302,0.7283205848099918
3,-1.429284609202201,0.1748558207805218,-0.3690396992287133
5,-2.15922377165619,0.048673071461153856,-0.557509180557306
8,-5.860199149290037,4.144741132780854e-05,-1.5130969140439456
15,-9.710801265784779,1.341963958327447e-07,-2.507318105380957
30,-13.236658018574136,2.6301228115736345e-09,-3.4176904043586998
