dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,4.078172443954126,0.0011292807979997267,1.052979597226422
3,0.7736206930252199,0.452021200097229,0.19974800402454113
5,-11.544676444215517,1.5342784535502777e-08,-2.9808226403866502
8,-12.280140575813908,6.951487551956552e-09,-3.170718662614215
15,-34.73438259550776,5.50181973226374e-15,-8.96837902221322
30,-53.11314498182094,1.5034393087653364e-17,-13.713755065286168
