mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",Metro,0.40826508688365293,1.0221784179496922,139.6741949764665,"[920054, 806619, 814474, 651734]"
"(0, 5)",Metro,0.6375511555622709,1.0430378805845182,81.65206322213793,"[920054, 806619, 814474, 651734]"
"(0, 6)",Metro,0.5227832689222249,1.1493616932569906,19.172447426735314,"[920054, 806619, 814474, 651734]"
"(0, 7)",Metro,0.7529017246604065,1.0915322783810129,29.687780918250585,"[920054, 806619, 814474, 651734]"
"(0, 8)",Metro,0.7138504767724916,1.384834672000089,8.84417751572932,"[920054, 806619, 814474, 651734]"
