mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.4994814573898215,1.0467809846976863,79.27334981544759,"[920054, 806619, 814474, 651734]"
"(0, 5)",DEMetro,0.5341901722880412,1.085748194188746,45.121393052223006,"[920054, 806619, 814474, 651734]"
"(0, 6)",DEMetro,1.4536953832876556,1.164091793586903,24.877095480195365,"[920054, 806619, 814474, 651734]"
"(0, 7)",DEMetro,1.3258301637469336,1.1911143944582048,15.91872794234563,"[920054, 806619, 814474, 651734]"
"(0, 8)",DEMetro,1.851985433886821,1.1617529769483599,37.534099848594856,"[920054, 806619, 814474, 651734]"
