nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,1.0929812901238094,0.2928529633950995,0.2822065556243874
3.0,2.175629473903247,0.047205020344372774,0.5617451146630187
4.0,3.4211427970381507,0.004135276837495536,0.8833352718617479
10.0,9.506633114825018,1.7416905295996383e-07,2.4546021154814155
50.0,7.816583800004009,1.7920445159969878e-06,2.018233258776681
