mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-4.451502219487649,0.0005478163257764189,-1.1493729307787346
4,-4.366284877096245,0.0006453978400313809,-1.1273699075860701
6,-1.9704869487478458,0.06888807414203706,-0.5087775424279649
8,-4.370908467750796,0.0006396707402025561,-1.1285637135597208
10,-1.1802903029559244,0.25755090060038854,-0.30474964580256014
12,-1.5225667281976416,0.15013117612485682,-0.3931250387865987
