mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-1.180366921339536,0.2575214209094293,-0.30476942858414285
4,-1.3632174611323187,0.19433679707754908,-0.35198123494830846
6,-0.4676771799719501,0.6472121989447308,-0.12075372862884076
8,-3.080731327404321,0.008137916810624085,-0.7954414083450936
10,-1.7874707478769882,0.0955214874589433,-0.46152296255736613
12,-1.1035104608664814,0.288412756152062,-0.28492517582010357
