mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,1.0883019186316896,0.2948425524549251,0.2809983471004075
4,1.3781838955497374,0.18977498825171094,0.3558455516983597
6,0.5998649540617935,0.5581810820863831,0.1548844651369869
8,1.079994622605243,0.29839940150001415,0.278853412489578
10,3.309558724148283,0.00516314689366578,0.8545243881281178
12,2.0653934944379135,0.057916499369371766,0.5332823071548787
