correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-12.798833545169954,4.072323747473103e-09,-3.304644611421604
0.3,-2.548153788074253,0.023200306407983866,-0.657930478985795
0.5,-6.549185238565185,1.2927546954707212e-05,-1.6909923573460273
0.9,3.722440225917082,0.0022740382303659003,0.9611299334819622
0.95,17.00627794918514,9.566289606507201e-11,4.391002085211231
0.99,21.51435431709846,3.9892638233514425e-12,5.554982398301865
