nu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,4.302418415681826,1.0327670829640812,551.6130243010942,2.3149082899093627,1.0822645892001892,0.0284420194554667,338.03335065843487,0.1171317063659988
2,0.21852297823009112,1.0107294797211799,1181.5833881619897,2.3179524183273315,0.2859318642558135,0.006643765759642492,341.86688696433106,0.08186598558049252
3,0.08875634765846535,1.0057716943161472,1680.080397474187,2.3802117824554445,0.02298903088187133,0.0015101911623076067,291.19429697833925,0.1793080419318696
5,0.04077041014880482,1.0060032872387192,1816.393998062092,2.3401554822921753,0.01355618588571209,0.0016039339405260848,200.42087532304092,0.12053909617422444
30,0.032378959663957194,1.004193955690043,2217.074299226507,2.3946051836013793,0.01777510827455467,0.001762364616476892,148.14372349178134,0.11394244770569235
