nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-22.645433803973155,1.9839155621428152e-12,-5.8470258660287
2.5,-14.357529671171699,9.069660806589255e-10,-3.7070982206084557
3.0,-15.392675334926388,3.6139019422147055e-10,-3.9743716817165047
4.0,-12.396087491368121,6.158203867593429e-09,-3.2006560274799205
10.0,-15.41610407527792,3.54170351234509e-10,-3.980420956463445
50.0,-9.55927222773709,1.6278096177151405e-07,-2.468193475992588
