nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-26.924900338281212,1.8507503115371254e-13,-6.951979373897172
2.5,-39.80731241864637,8.307558126780136e-16,-10.278203870312872
3.0,-35.614636163404455,3.889896402214286e-15,-9.195659516140124
4.0,-36.18043635513013,3.1265815999189423e-15,-9.341748497462424
10.0,-35.5298841546643,4.020457728037771e-15,-9.173776641579575
50.0,-33.396586224862766,9.47634421862004e-15,-8.6229614846049
