nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-22.34297495168463,2.3834942800025396e-12,-5.768931326173603
2.5,-33.52779747656766,8.975849891628552e-15,-8.65684008411744
3.0,-29.53146144308212,5.1837385094101495e-14,-7.6249905572148995
4.0,-29.80719402300661,4.560016014364638e-14,-7.696184403218523
10.0,-28.055468559030615,1.0508188342992008e-13,-7.243890833278091
50.0,-37.16163516893986,2.157484466485245e-15,-9.595092941809328
