correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,6.763689333487575,2.0078871826582805e-07,1.2348750733027423
0.3,6.524178765597344,3.8224505316497595e-07,1.1911466263712915
0.5,5.392001428147092,8.535997229301525e-06,0.9844402707654111
0.9,6.757826594903123,2.0396397322838424e-07,1.2338046885789222
0.95,7.430137982246838,3.4578928879616305e-08,1.3565513927508375
0.99,7.763432357760551,1.4630674731807256e-08,1.4174023420036568
