mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(10, 10, 10, 10, 10, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40)",3.018418020181246,0.3973584917256376,1490.83311586202,24.527173816924147,6.069436321518319,2.153152847290039,0.2828144626811182,0.025242231130747618,140.78868277142092,16.846620163674295,0.048779584845422996,0.18593638099414395,1490.83311586202,686.4204450536831
