run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
1,"(10, 10, 20, 30, 30)",DEMetro,2.0563855918630995,0.3174312253064452,568.9931327036925,4.816623997644191,6.5316054798859495,1.9750823974609375
