mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,4.235875501986124,1.1667391977051573,1.1034628963754103,0.0695941315192221,60.00150426392507,34.07745442245909
12,4.961847531759377,2.02030215156068,1.1205739728822857,0.08339294674855982,60.16299091246924,54.35310995409941
