mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,1.501367453243274,1.6253675909571608,1.5781877975676073,0.2227892073817258,24.61620840417388,55.79915589287996
12,0.46648087800947896,0.19296720395357633,1.7448224987360028,0.04013057392792179,6.300233207535124,0.1571727195413871
