mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,0.08994890185809087,0.020285183815854372,1.7349646001980616,0.0027838503625707872,6.26058065397556,0.017983996243430278
12,0.37270745268783106,0.032399655090002526,1.7363351537562548,0.003987235986018532,6.252871709877708,0.024568483652397402
