mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,17.896694988473413,4.8223083027611384e-11,4.620906776167418
8,25.967823580524595,3.0433809013602064e-13,6.7048632176416
10,20.7356061762105,6.586547518082775e-12,5.353910492931928
12,18.423977009249853,3.2617559348897576e-11,4.757050408515534
15,24.728098764947852,5.954306006092292e-13,6.384767646667681
18,34.638290671225135,5.717004650456321e-15,8.943568194049778
