mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-34.63565607549351,5.7230299275361455e-15,-8.94288794435694
8,-49.28562110588332,4.26148326976029e-17,-12.725492650038325
10,-38.668972612780316,1.2427554265731501e-15,-9.984285796283258
12,-32.94669878439085,1.143225246004953e-14,-8.50680104696386
15,-43.813197536276434,2.1920131900842189e-16,-11.31251896013963
18,-36.6760687002722,2.5891300915835585e-15,-9.469720218700887
