mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,14.765395964700385,6.268630222886912e-10,3.8124088447628526
8,3.954267339300685,0.0014396400829808273,1.0209874367708978
10,5.6209976420932435,6.307207254353195e-05,1.451335350459886
12,4.337810453266822,0.0006818486095364686,1.120017842967123
15,4.875522997029021,0.0002452611445008308,1.2588546247696448
18,5.045635910312089,0.00017875473033435312,1.302777590110988
