mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,14.820557757377696,5.967315181661184e-10,3.826651558388597
8,4.246835219300413,0.0008131204766393325,1.0965281385625083
10,5.634285988695681,6.16052547329599e-05,1.4547663867992109
12,4.351483736367972,0.0006640883303173812,1.1235482694830388
15,4.853145631886619,0.0002557503340567907,1.2530768139344097
18,5.18624646141102,0.0001380148607073107,1.3390830782914684
