mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-34.596925375770375,5.81239541903708e-15,-8.932887720689296
8,-45.6302639951359,1.2456097709425888e-16,-11.78168350241395
10,-37.648567160729556,1.8010758413147906e-15,-9.720818241471802
12,-32.24100665563095,1.5423127287362714e-14,-8.324592122814742
15,-42.49215377607149,3.3549591634261584e-16,-10.971426927947299
18,-36.7717333884096,2.4972837415082555e-15,-9.494420734965974
