mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-23.966537200647625,9.139259681547824e-13,-6.188133296291252
8,-32.50963302210218,1.375141130283143e-14,-8.393951152394429
10,-30.799116459360206,2.9022161609371145e-14,-7.952297675000321
12,-28.076086969750563,1.0402416716826144e-13,-7.249214484034332
15,-30.955066586902394,2.7066846260281723e-14,-7.992563824787642
18,-23.71069486146955,1.0585074980384374e-12,-6.122075088365156
