mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-61.9350681528378,1.7641191648196923e-18,-15.991565833477477
8,-46.78262754899312,8.803707858380631e-17,-12.079222492604977
10,-14.79166657437514,6.123153659546396e-10,-3.8191918870138553
12,-10.481725689135287,5.199817632326852e-08,-2.706369935569028
15,-8.419808849369613,7.513196767671426e-07,-2.173985296790556
18,-5.205539279693775,0.00013322957594784192,-1.3440644625521694
