mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-72.73831706460541,1.8698490340958038e-19,-18.7809527081581
8,-18.38461358461245,3.357157348820769e-11,-4.74688681597751
10,-10.220778906378323,7.122733261377026e-08,-2.6389937659780864
12,-7.302695367512711,3.893356133363581e-06,-1.8855478360535187
15,-7.965056015816448,1.440997136051132e-06,-2.0565686200577535
18,-5.246106235933689,0.00012372173250710966,-1.3545388056137369
