mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,2.7185962838807254,0.016639209064372943,0.7019385421687614
8,4.437628341795125,0.000562604293772792,1.1457907109620369
10,5.803706209276929,4.573530295843731e-05,1.4985104996540082
12,4.451825138404689,0.0005474769332869884,1.1494563080845925
15,4.424896327713778,0.0005765364878249551,1.142503319061988
18,4.979743110658977,0.0002019665647037227,1.2857641423982225
