dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.0295253257167679,0.01947765949325206,1.0015804695823587,3984.812155468314,1.5965131521224976,0.02516675430862405,0.015898565690230418,1.0009226073222566,3854.3859399956236,1.5831520557403564,0.035281401057901896,0.022648252618971514,1.0020620832555787,4061.195916309093,1.6139516830444336,0.33304349432057284,0.441554980645768
5,0.026983316901218364,0.022260384728606294,1.0018026641944546,5730.25994353159,1.7149817943572998,0.025391823552712717,0.02119304452095223,1.0012396372143397,5482.890590650779,1.6987807750701904,0.029974178834094974,0.023602889739826625,1.0024260671737664,6112.062927783843,1.747790277004242,-0.05767962786152297,0.360390446010873
10,0.02847256477479501,0.023040498009211766,1.0024383495704725,4653.67174990728,1.8963985443115234,0.027195131332840992,0.02254454825940238,1.0020239993159339,4463.0472748293205,1.8781546354293823,0.030748283233441746,0.023387672678113113,1.0028573541860804,4843.758563317628,1.9167023301124573,0.27083695329573826,0.9027731306591802
15,0.02873900570850458,0.022736737917015897,1.003354192143691,5970.9486785720055,2.023911237716675,0.027302634326403605,0.022297956052271566,1.002920698408083,5713.482293674729,2.005354881286621,0.02989345452854939,0.02322752187664604,1.0038688990740792,6253.4033568018995,2.054020404815674,-0.004861307785235485,0.6744266631177311
20,0.028405663690300127,0.022613247890129237,1.003945268464487,7523.5725229350555,2.0851404666900635,0.027201518716419498,0.02212115608684292,1.003217780517413,7125.575822221424,2.0671937465667725,0.030091195056348267,0.023082140528171265,1.0053748323730667,7845.316445112157,2.1066592931747437,-0.10344113173789998,0.27163506252021496
