dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.046977603538331233,0.02764314759239024,1.0054375801926199,844.1306786907446,1.1817477941513062,0.03553530545310504,0.021631020983562038,1.004059576263561,792.437106524542,1.1600744724273682,0.05477396936005692,0.03106000299143903,1.0069761593383215,901.3277522188282,1.2015421390533447,2.4506125046127964,1.8887243697118363
5,0.03987666626158781,0.02743084613094615,1.0068475908128884,794.3544138491011,1.3329063653945923,0.0354682638668262,0.025729929270938933,1.005712101979678,754.7889342959127,1.3202953338623047,0.04474224349051659,0.029115919001583883,1.0085036508650895,835.8034110679536,1.3490508198738098,3.033376545908177,3.069871014031554
10,0.03962349609537168,0.024644354723604652,1.0081271086272183,752.9274271455001,1.6179509162902832,0.03558950359950615,0.024139754653368775,1.0071354928208716,708.7975992475762,1.6017213463783264,0.04435597672355186,0.02526211253432435,1.009633102608628,791.1942511563906,1.8214955925941467,5.015368318626567,3.0889943835312366
15,0.04014079590635337,0.023075421604408328,1.0096191602339268,729.650685849836,1.9064899682998657,0.03782081665260522,0.022610279321276704,1.0081787980169792,683.8025757127057,1.8885003328323364,0.04314195129361219,0.02368232342954453,1.010708226391102,763.7444969241217,1.9246422052383423,5.852552787619264,1.1542560006004638
20,0.03930240755018852,0.02268509227540265,1.0094043684525829,694.6745429303528,2.2151983976364136,0.037053786786627116,0.02235326371233833,1.008556470464838,668.9072214592655,2.1988426446914673,0.042095161102459415,0.023218237339878676,1.0107136219049444,737.1775681163998,2.351966619491577,5.353143771295037,0.425504173455125
