mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",0.8459643294040282,0.48664865820566094,0.48841773330623695
"(6, 0, 0, 0, 0)",1.8536246139446295,0.20496711776523321,1.0701906698374481
