mu,ws_t_stat,ws_p_value,ws_paired_cohens_d
"(4, 0, 0, 0, 0)",1.5793715739632306,0.255014615945763,0.9118506033781142
"(6, 0, 0, 0, 0)",1.669264475785767,0.23701031794727342,0.9637502944435922
