mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",0.3451105650683062,0.7629268361336774,0.19924967764237045
"(6, 0, 0, 0, 0)",1.8140509120918693,0.2113404061818125,1.0473427824199268
