mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",2.768478208682956,0.10946282715432043,1.5983816390287175
"(6, 0, 0, 0, 0)",3.9715940779331387,0.05794198692362674,2.2930009100066213
