mu,ws_t_stat,ws_p_value,ws_paired_cohens_d
"(4, 0, 0, 0, 0)",0.9782335707023029,0.43111924878876373,0.5647834153753034
"(6, 0, 0, 0, 0)",2.184324618170635,0.1605748338644466,1.2611204062983425
