mu,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(4, 0, 0, 0, 0)",0.0423863991586363,5.934746503829956,,,,0.01845087709865627,0.037724177241757084,5.101505756378174,,,,0.01631651786516813,0.045323824708373095,5.998255252838135,,,,0.020499914536385236,0.04123653491387469,0.035810844233010106,0.0038504379144918147,0.01839399590148349,0.01352462509828132,0.002517774287141142,1.4091100288733451,1.0956174002755088,0.35456846921086677,1.9339981459303859,1.72726229381421,0.17468278950603044
"(6, 0, 0, 0, 0)",0.03667993328281836,5.404005527496338,,,,0.011700610272766095,0.03417062687303266,5.351114273071289,,,,0.010091567614053554,0.04073050042718607,5.760478734970093,,,,0.013752449622494462,0.03770744043920637,0.034011205599609386,0.0016213760354273409,0.011995808066776645,0.010774547102712669,0.0017939830149388094,2.279690065002581,0.9393231637442868,0.4374900550288006,0.68075391678423,0.5178401700457321,0.641422154690523
