mu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
"(4, 0, 0, 0, 0)",-2.300873307453886,0.14805944757999379,-1.3284098234297257
"(6, 0, 0, 0, 0)",-0.637233544203318,0.589186404410162,-0.36790695828244496
