mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,104.28245384474478,1.2173051225765205e-21,26.925613802822674
8,93.90600568328138,5.269813498983317e-21,24.246426408013853
10,112.18511648166012,4.382899935986693e-22,28.966072521720587
12,83.6365090213478,2.6593932062218452e-20,21.594853771640427
15,145.8921193943637,1.1109739957981382e-23,37.66918325048498
18,120.54642787343786,1.603681941831635e-22,31.124953839907892
