mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,5.067139749298809,0.00017179333799245553,1.3083298574626607
8,-0.4159250157329058,0.6837701829216258,-0.1073913772803068
10,-0.6733636569372071,0.511679694370152,-0.17386174861727516
12,0.04596242610301594,0.9639893880893389,0.011867447389884652
15,0.1966366373642835,0.8469378238800378,0.05077136145107314
18,-0.34454842083781034,0.7355548593081753,-0.08896201972446026
