correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,3.022395435906374,0.005199903230963989,0.5518113859821935
0.3,4.349251126325008,0.00015388712562932382,0.7940609833809859
0.5,3.04252838554675,0.004944118617068529,0.5554871428712433
0.9,4.900010458548796,3.34925300782239e-05,0.8946154200528028
0.95,5.7933837598756375,2.8116307106987964e-06,1.0577223231893265
0.99,5.9214842624506465,1.976069861715459e-06,1.08111016815202
