correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,4.235309646864859,0.00021046134265228434,0.7732582105357074
0.3,4.9502019562214645,2.9132040178958174e-05,0.9037790918762323
0.5,3.2002133470721494,0.003316634435184627,0.5842763463401751
0.9,2.2535611473257857,0.031955321776283636,0.4114420917025186
0.95,6.445399181770022,4.7297308843439795e-07,1.1767635079935939
0.99,2.1618014208078824,0.03902395335109422,0.39468913434106506
