correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,6.943101918755018,1.244431792409463e-07,1.2676311799865083
0.3,7.024283032644263,1.0033563469642334e-07,1.28245275576002
0.5,5.770923611825279,2.991271829914974e-06,1.0536216799452975
0.9,5.50879588574163,6.174580849331498e-06,1.005763923770781
0.95,7.665847492101541,1.879404057015228e-08,1.3995858646061399
0.99,6.586592571884554,3.23030567053657e-07,1.202541776239046
