mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0, 0)",0.020293516797971457,0.03439854796747843,0.02908708103733635,1.3887279033660889,3965.9798852439258,2810.397446482316,1.0015214897844082,,0.015130142857398082,0.012800080141254448,0.02236423938245604,0.027229004671796397,1.3791953921318054,3774.764495470002,2636.2796715956183,1.0010607209318345,,0.011960179812985468,0.03031692426290659,0.04559141139681631,0.03449566573878703,1.4008172154426575,4140.29721994737,2983.535406891162,1.0025589325117812,,0.017180660000577053,0.030776903854145922,0.029789951787446884,0.004799544841587314,0.022005509427138418,0.021896754894755587,0.00894844825356218,0.03552869890031156,0.029659868188210734,0.016346323730444947,0.015064092977883529,0.014604597909891662,0.003647283609428823,0.20563451312033817,0.6774641401354748,0.5010101024835182,0.3590306180691966,1.3036010866987058,0.1975955907655056,0.01215345155955264,0.04254938568959245,0.9662117621713104,0.12598281822778923,0.4090351387365936,0.684153126537766
