mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.4297101926127735,0.3089992062846083,1.014830630807349,0.01733507588595651,188.6503136242623,97.64425246669526
10,2.941998379063188,1.661241689869789,1.0999853995846318,0.18169322189585874,181.80088516401403,215.29413296549077
15,6.8830121311964705,1.0024636708229133,1.0199671237292876,0.025337234758187166,988.6029969882863,1080.671636313873
20,6.237923424433011,4.386514791090777,1.0434161787197695,0.04788799301485559,1068.1691272382468,1135.4836798194067
