dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-1.93911183430972,0.06227290794306728,-0.3540317643922179
5,-2.6197081948480436,0.013855992564931575,-0.47829109079980414
8,-6.040267021361186,1.4262836741140573e-06,-1.1027968336513534
12,-5.099629210327115,1.9229945597268142e-05,-0.9310606511361393
15,-5.701894889747762,3.6190889209353868e-06,-1.0410188172127604
30,-4.560768427395491,8.5829263538145e-05,-0.8326785824139576
