dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,9.124860393590065,2.868608713758532e-07,2.3560288227227986
3,1.9895442528999698,0.06654325649354384,0.5136981172016174
5,-6.828088748748435,8.217686325971635e-06,-1.7630049340219285
8,-2.2824448848966665,0.03861323950650681,-0.5893247351894062
15,0.2141674396407077,0.8335044085431333,0.05529779513522287
30,3.3509202570926147,0.0047552507699246335,0.8652038900125848
