dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,0.25655666366359253,0.8012527735718693,0.06624264571517542
3,0.1590362534637066,0.8759117699116502,0.04106298407387715
5,-6.702533477840751,1.0063777306307745e-05,-1.7305867024716604
8,-7.139463290948793,5.0170158102639515e-06,-1.8434014951135915
15,-16.814468494582712,1.1135007636633296e-10,-4.341477096989876
30,-13.204653697819028,2.7143811758191754e-09,-3.4094269242726187
