dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-3.382954271859962,0.0044616440592488244,-0.873475037059658
3,-3.8038752395866857,0.0019359395665795602,-0.9821563635979987
5,-13.07623319813282,3.082559502008282e-09,-3.376268893832864
8,-16.444089621558213,1.4996696142770973e-10,-4.245845683189145
15,-20.189990880233943,9.459460968334309e-12,-5.213033229281712
30,-16.476006536334214,1.461332931967541e-10,-4.254086595148464
