dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.501765736217613,1.397747222705661e-05,-1.6787486944875212
3,-4.579096972509362,0.0004292107083525642,-1.182317754346504
5,-3.1603244345646218,0.006947577672409836,-0.81599226024541
8,-2.639297299563296,0.019430834605006525,-0.6814636324599235
15,-1.6487896680031697,0.12144060234140315,-0.4257156617050088
30,-3.898309595623702,0.0016070926680428674,-1.0065392094807446
