dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,8.351388589436855,8.273737395835823e-07,2.1563192616397058
3,3.1393756280192737,0.007242984451784099,0.8105833016538732
5,2.257583162387878,0.040470805525321306,0.582905466040435
8,2.5083052039537197,0.025061177209644875,0.647641618807877
15,1.5542773640804362,0.14242810259546804,0.40131268976471274
30,3.790908019898354,0.0019861517600035304,0.978808241871364
