dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-2.406625966831699,0.03047954382463014,-0.6213881526726329
3,-2.7252270712560933,0.016424289214910934,-0.7036506041072308
5,-4.644155271681899,0.00037926674912092877,-1.1991157349616917
8,-6.77444143458028,8.958635384835269e-06,-1.7491532570657937
15,-5.970681200466415,3.4232530969523896e-05,-1.5416232569946755
30,-6.16672801564874,2.4482985318529008e-05,-1.5922423270132187
